date,store_id,product_id,item_name,category,region,inventory_level,units_sold,units_sold_7d,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,profit,w_rate,net_tax
2025-01-01,STORE_001,27347,PILOT SURFACE CLENER 500ML,Grocery,REGION_001,0.0,1.0,7.0,8.0,7.0,76.29,4.758159653952037,Normal,0,80.10450000000002,Winter,25.41,72.66,0.0
2025-01-01,STORE_001,27348,ANCHOR/TOILET/CLEANER/JASMINE,Grocery,REGION_001,1.0,0.71,5.0,6.0,5.0,141.35,4.761230986911913,Normal,0,148.4175,Winter,33.65,134.62,0.0
2025-01-01,STORE_001,27350,POLOUEEN SHUDH DISHWASH BAR 380 GM,Grocery,REGION_001,0.0,10.29,72.0,79.0,72.0,31.21,4.774110861903242,Normal,0,32.770500000000006,Winter,107.28,29.72,0.0
2025-01-01,STORE_001,27353,DAILY CARE CLOTH CLIPS,Grocery,REGION_001,23.0,3.86,27.0,30.0,27.0,56.36,4.755145493257629,Normal,0,59.178,Winter,72.36,53.68,0.0
2025-01-01,STORE_001,27355,POLO QUEEN TOILET CLENER 500 ML,Grocery,REGION_001,0.0,1.14,8.0,9.0,8.0,73.0,4.767123287671239,Normal,0,76.65,Winter,27.84,69.52,0.0
2025-01-01,STORE_001,27360,MIRROR PAM -112,Grocery,REGION_001,3.0,0.14,1.0,1.0,1.0,32.08,4.769326683291764,Normal,0,33.684,Winter,1.53,30.55,0.0
2025-01-01,STORE_001,27367,MIRROR NO. 141 PAM,Grocery,REGION_001,1.0,1.14,8.0,9.0,8.0,32.09,4.767840448737939,Normal,0,33.694500000000005,Winter,12.24,30.56,0.0
2025-01-01,STORE_001,27373,PHILIPS SB REDIAL 20W B22,Grocery,REGION_001,21.0,0.29,2.0,2.0,2.0,354.87,4.762307323808712,Normal,0,372.6135,Winter,33.8,337.97,0.0
2025-01-01,STORE_001,27388,DAZZL GLASS AND H H CLEANER 4 IN 1,Grocery,REGION_001,0.0,1.0,7.0,8.0,7.0,65.21,4.769207176813361,Normal,0,68.4705,Winter,21.77,62.1,0.0
2025-01-01,STORE_001,27389,SUMMERCOOL PREM HAWAN SAMAGRI 500,Grocery,REGION_001,41.0,0.57,4.0,4.0,4.0,76.32,4.756289308176095,Normal,0,80.136,Winter,14.52,72.69,0.0
2025-01-01,STORE_001,27422,HANGER MVR,Grocery,REGION_001,25.0,0.14,1.0,1.0,1.0,8259.3,4.761904761904753,Normal,0,8672.265,Winter,393.3,7866.0,0.0
2025-01-01,STORE_001,27477,HANGER MVM FOLDING NO-2,Grocery,REGION_001,130.0,10.0,70.0,77.0,70.0,25.46,4.752553024351927,Normal,0,26.733,Winter,84.7,24.25,0.0
2025-01-01,STORE_001,27488,CLOTH CLIP SLEEK (PACK OF 10 PCS),Grocery,REGION_001,20.0,1.29,9.0,10.0,9.0,55.3,4.755877034358039,Normal,0,58.065,Winter,23.67,52.67,0.0
2025-01-01,STORE_001,27491,CLIP HANGER,Grocery,REGION_001,16.0,1.0,7.0,8.0,7.0,113.51,4.766099903092248,Normal,0,119.1855,Winter,37.87,108.1,0.0
2025-01-01,STORE_001,2751,CHARCOAL FACE SCRUB 100 GM,Grocery,REGION_001,5.0,0.43,3.0,3.0,3.0,212.5,4.762352941176473,Normal,0,223.125,Winter,30.36,202.38,0.0
2025-01-01,STORE_001,27528,FIGO TOILET CLEANER,Grocery,REGION_001,0.0,2.71,19.0,21.0,19.0,93.69,4.760379976518299,Normal,0,98.3745,Winter,84.74,89.23,0.0
2025-01-01,STORE_001,2753,Everyuth Naturals EXF Walnut Scrub,Grocery,REGION_001,61.0,5.86,41.0,45.0,41.0,112.51,4.764020975913252,Normal,0,118.1355,Winter,219.76,107.15,0.0
2025-01-01,STORE_001,2758,ASTABERRY ORANGE FACE WASH SCRUB,Grocery,REGION_001,2.0,0.71,5.0,6.0,5.0,82.86,4.7670769973449225,Normal,0,87.003,Winter,19.75,78.91,0.0
2025-01-01,STORE_001,28010,B/POLISH CHERRY LIQUID BLACK,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,71.55,4.7658979734451385,Normal,0,75.1275,Winter,3.41,68.14,0.0
2025-01-01,STORE_001,28015,B/POLISH CHERRY BLACK,Grocery,REGION_001,76.0,5.71,40.0,44.0,40.0,49.81,4.758080706685414,Normal,0,52.30050000000001,Winter,94.8,47.44,0.0
2025-01-01,STORE_001,28067,BRASSO NO-2 100 ML,Grocery,REGION_001,5.0,2.57,18.0,20.0,18.0,53.89,4.768973835591019,Normal,0,56.584500000000006,Winter,46.26,51.32,0.0
2025-01-01,STORE_001,2992,LOTUS WHITEGLOW SKIN WHITE GEL 20GM,Grocery,REGION_001,94.0,3.57,25.0,28.0,25.0,78.11,4.76251440276533,Normal,0,82.0155,Winter,93.0,74.39,0.0
2025-01-01,STORE_001,2993,SAFE SUN  MATE LOOK SUNBLOCK50,Grocery,REGION_001,2.0,3.43,24.0,26.0,24.0,202.48,4.76096404583168,Normal,0,212.604,Winter,231.36,192.84,0.0
2025-01-01,STORE_001,2994,LOTUS WHITE GLOW OATMEAL& YUGURT,Grocery,REGION_001,59.0,0.71,5.0,6.0,5.0,172.65,4.7610773240660285,Normal,0,181.28250000000003,Winter,41.1,164.43,0.0
2025-01-01,STORE_001,2995,SAFE SUN BLOCK CREAM PA SPF 20 50GM,Grocery,REGION_001,51.0,5.86,41.0,45.0,41.0,128.5,4.762645914396891,Normal,0,134.925,Winter,250.92,122.38,0.0
2025-01-01,STORE_001,3006,NIVEA CREAM 100ML,Grocery,REGION_001,0.0,5.29,37.0,41.0,37.0,113.78,4.763578836350854,Normal,0,119.469,Winter,200.54,108.36,0.0
2025-01-01,STORE_001,3013,F/CREAM CHRMIS COLD 60 ML JAR,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,55.95,4.754244861483474,Normal,0,58.7475,Winter,2.66,53.29,0.0
2025-01-01,STORE_001,3042,EIMAMI FAIR & HANDSOM 60ML,Grocery,REGION_001,25.0,2.14,15.0,16.0,15.0,99.55,4.7614264188849775,Normal,0,104.5275,Winter,71.1,94.81,0.0
2025-01-01,STORE_001,3050,F/CREAM VICCOTURMERIC 30 G,Grocery,REGION_001,0.0,2.14,15.0,16.0,15.0,92.33,4.765515000541527,Normal,0,96.9465,Winter,66.0,87.93,0.0
2025-01-01,STORE_001,3054,F/CREAM FAIR & LOVELY 50GMS,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,71.85,4.759916492693093,Normal,0,75.4425,Winter,3.42,68.43,0.0
2025-01-01,STORE_001,3068,KRACK CREAM 25GM,Grocery,REGION_001,31.0,0.57,4.0,4.0,4.0,48.3,4.761904761904756,Normal,0,50.715,Winter,9.2,46.0,0.0
2025-01-01,STORE_001,3077,HIM ANTI WRINKLE 50 GM,Grocery,REGION_001,52.0,2.86,20.0,22.0,20.0,155.74,4.764350841145508,Normal,0,163.52700000000002,Winter,148.4,148.32,0.0
2025-01-01,STORE_001,3089,NIVEA CREAM 200ML,Grocery,REGION_001,7.0,5.0,35.0,38.0,35.0,220.83,4.763845492007431,Normal,0,231.87150000000003,Winter,368.2,210.31,0.0
2025-01-01,STORE_001,3092,OZENE REVIVING CREAM 50G,Grocery,REGION_001,30.0,0.57,4.0,4.0,4.0,89.96,4.757670075589136,Normal,0,94.458,Winter,17.12,85.68,0.0
2025-01-01,STORE_001,3143,PARACHUTE  HAIR CREAM 100 G,Grocery,REGION_001,1.0,0.57,4.0,4.0,4.0,66.69,4.7683310841205575,Normal,0,70.0245,Winter,12.72,63.51,0.0
2025-01-01,STORE_001,3144,PARACHUTE AFTER SHOWER CR 100GKM,Grocery,REGION_001,41.0,0.29,2.0,2.0,2.0,66.65,4.756189047261828,Normal,0,69.98250000000002,Winter,6.34,63.48,0.0
2025-01-01,STORE_001,3161,STRAX NAIR SERIM VITALIZED OIL,Grocery,REGION_001,0.0,2.43,17.0,19.0,17.0,194.28,4.761169446160181,Normal,0,203.994,Winter,157.25,185.03,0.0
2025-01-01,STORE_001,3200,HIMALAYA NEEM FACE WASH 150 GM,Grocery,REGION_001,7.0,7.14,50.0,55.0,50.0,97.64,4.7623924621057006,Normal,0,102.522,Winter,232.5,92.99,0.0
2025-01-01,STORE_001,3299,HIMALIYA HERBAL MOUR BODY LOTION,Grocery,REGION_001,2.0,2.0,14.0,15.0,14.0,83.0,4.7590361445783165,Normal,0,87.15,Winter,55.3,79.05,0.0
2025-01-01,STORE_001,3406,GARNIER FACE WASH 100 ML,Grocery,REGION_001,8.0,3.43,24.0,26.0,24.0,80.03,4.760714731975512,Normal,0,84.03150000000001,Winter,91.44,76.22,0.0
2025-01-01,STORE_001,3411,AYURVDA FACE WASH WITH TEA TREE,Grocery,REGION_001,24.0,4.14,29.0,32.0,29.0,71.49,4.755909917470964,Normal,0,75.0645,Winter,98.6,68.09,0.0
2025-01-01,STORE_001,3421,REVLON FAIRNESS FACE WASH 100GMS,Grocery,REGION_001,1.0,2.43,17.0,19.0,17.0,92.16,4.763454861111112,Normal,0,96.768,Winter,74.63,87.77,0.0
2025-01-01,STORE_001,3425,FAIRNESS KESAR FACE WASH 100 ML,Grocery,REGION_001,28.0,4.29,30.0,33.0,30.0,80.33,4.767832690153116,Normal,0,84.3465,Winter,114.9,76.5,0.0
2025-01-01,STORE_001,3426,OIL CLEAR LEMON FACE WASH 100ML,Grocery,REGION_001,1.0,0.86,6.0,7.0,6.0,74.52,4.763821792807296,Normal,0,78.246,Winter,21.3,70.97,0.0
2025-01-01,STORE_001,34360,BATHING STOOL PATLA,Grocery,REGION_001,2.0,0.43,3.0,3.0,3.0,155.62,4.761598766225418,Normal,0,163.401,Winter,22.23,148.21,0.0
2025-01-01,STORE_001,34373,BHARAT OFFICE CHOICE DUST BIN,Grocery,REGION_001,36.0,1.0,7.0,8.0,7.0,116.77,4.761496959835576,Normal,0,122.6085,Winter,38.92,111.21,0.0
2025-01-01,STORE_001,34469,INSIGHT HAIR BRUSH (ROUND),Grocery,REGION_001,5.0,4.14,29.0,32.0,29.0,81.86,4.764231614952365,Normal,0,85.953,Winter,113.1,77.96,0.0
2025-01-01,STORE_001,34548,CHAKAACHAK FLOOR CLEANING POCHA,Grocery,REGION_001,27.0,4.57,32.0,35.0,32.0,36.74,4.763200870985302,Normal,0,38.577000000000005,Winter,56.0,34.99,0.0
2025-01-01,STORE_001,3470,NIVEA MEN SHOWER GEL 250 ML,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,148.39,4.764471999460876,Normal,0,155.8095,Winter,7.07,141.32,0.0
2025-01-01,STORE_001,3506,HANDWASH SANTOOR 275ML,Grocery,REGION_001,0.0,6.43,45.0,50.0,45.0,56.28,4.761904761904762,Normal,0,59.094,Winter,120.6,53.6,0.0
2025-01-01,STORE_001,36816,SAFARI TROLLEY GUN METAL 26,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,3367.31,4.76196132818184,Normal,0,3535.6755000000003,Winter,160.35,3206.96,0.0
2025-01-01,STORE_001,36824,SAFARI TITANIUM METALIC PURPLE 27,Grocery,REGION_001,2.0,0.14,1.0,1.0,1.0,3502.01,4.7618367737385165,Normal,0,3677.1105,Winter,166.76,3335.25,0.0
2025-01-01,STORE_001,36831,SAFARI TRUCE MAGNETA PURPLE 32,Grocery,REGION_001,1.0,0.14,1.0,1.0,1.0,4444.86,4.761904761904759,Normal,0,4667.103,Winter,211.66,4233.2,0.0
2025-01-01,STORE_001,36910,VIP SKYBAGS OSCAR STROLLY 55 360*,Grocery,REGION_001,1.0,0.14,1.0,1.0,1.0,2823.01,4.761938498269588,Normal,0,2964.1605000000004,Winter,134.43,2688.58,0.0
2025-01-01,STORE_001,36912,SKY BAG OSCAR 69,Grocery,REGION_001,2.0,0.14,1.0,1.0,1.0,3686.72,4.761956427393455,Normal,0,3871.056,Winter,175.56,3511.16,0.0
2025-01-01,STORE_001,36913,SKY BAG OSCAR 65,Grocery,REGION_001,5.0,0.43,3.0,3.0,3.0,3686.72,4.761956427393455,Normal,0,3871.056,Winter,526.68,3511.16,0.0
2025-01-01,STORE_001,36951,SAFARI VIBE 65 (METALLIC PURPLE),Grocery,REGION_001,1.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter,122.79,2455.88,0.0
2025-01-01,STORE_001,36956,SAFARI BLITZ 67 4W SOFT TROLLEY,Grocery,REGION_001,7.0,0.14,1.0,1.0,1.0,3674.49,4.762021396166531,Normal,0,3858.2145,Winter,174.98,3499.51,0.0
2025-01-01,STORE_001,37004,SAFARI H\LAGAGE PLUS 55CM TROLLY,Grocery,REGION_001,3.0,0.14,1.0,1.0,1.0,2578.67,4.761757029786671,Normal,0,2707.6035,Winter,122.79,2455.88,0.0
2025-01-01,STORE_001,37034,REEF STROLLY 69 360,Grocery,REGION_001,1.0,0.14,1.0,1.0,1.0,3915.3,4.7618317881133,Normal,0,4111.0650000000005,Winter,186.44,3728.86,0.0
2025-01-01,STORE_001,37146,AMT STRYKER SPINNER 57 CM (TEAL),Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,2466.96,4.761731037390159,Normal,0,2590.308,Winter,117.47,2349.49,0.0
2025-01-01,STORE_001,37201,CMERCURY VIP 65,Grocery,REGION_001,3.0,0.29,2.0,2.0,2.0,2875.83,4.761755736604738,Normal,0,3019.6215,Winter,273.88,2738.89,0.0
2025-01-01,STORE_001,37235,PROTEGE PLUS SIXTY,Grocery,REGION_001,4.0,0.14,1.0,1.0,1.0,3573.52,4.76197138955428,Normal,0,3752.196,Winter,170.17,3403.35,0.0
2025-01-01,STORE_001,37236,PROTIES PLUS 70,Grocery,REGION_001,1.0,0.14,1.0,1.0,1.0,4073.21,4.761846307948769,Normal,0,4276.8705,Winter,193.96,3879.25,0.0
2025-01-01,STORE_001,37271,ECOTTE PLUS 50,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,2427.67,4.76176745603809,Normal,0,2549.0535,Winter,115.6,2312.07,0.0
2025-01-01,STORE_001,37273,SAFARI SOFT PLUS 70,Grocery,REGION_001,3.0,0.14,1.0,1.0,1.0,3774.94,4.761929990940259,Normal,0,3963.687,Winter,179.76,3595.18,0.0
2025-01-01,STORE_001,37281,SAFARI 108 BAG  PACK,Grocery,REGION_001,0.0,0.57,4.0,4.0,4.0,1043.46,4.762041669062548,Normal,0,1095.633,Winter,198.76,993.77,0.0
2025-01-01,STORE_001,37422,AMT TRINITY PLUS WHEEL DUFFLE 65 CM,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,2202.77,4.761731819481828,Normal,0,2312.9085,Winter,104.89,2097.88,0.0
2025-01-01,STORE_001,37508,AMT DISK SCHOOL BAG 03 (NAVY),Grocery,REGION_001,1.0,0.43,3.0,3.0,3.0,709.87,4.761435192359158,Normal,0,745.3635,Winter,101.4,676.07,0.0
2025-01-01,STORE_001,37608,AMERICAN HS SPINNER 50CM,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,4817.12,4.7619739595442985,Normal,0,5057.976,Winter,229.39,4587.73,0.0
2025-01-01,STORE_001,37861,BAD HABIT DUFFEL CUM GYM BAG (AAD,Grocery,REGION_001,0.0,1.0,7.0,8.0,7.0,1283.64,4.762238633884898,Normal,0,1347.822,Winter,427.91,1222.51,0.0
2025-01-01,STORE_001,37863,BAD HABIT SLING  BAG AAD 2152,Grocery,REGION_001,6.0,0.29,2.0,2.0,2.0,587.1,4.7623914154317895,Normal,0,616.455,Winter,55.92,559.14,0.0
2025-01-01,STORE_001,37895,CHERRY BLOSSOM LIQUID SHOE POLISH,Grocery,REGION_001,10.0,1.14,8.0,9.0,8.0,73.17,4.7560475604756105,Normal,0,76.8285,Winter,27.84,69.69,0.0
2025-01-01,STORE_001,37905,CHERRY BLOSSOM HANDY SHINE- NEUTRAL,Grocery,REGION_001,60.0,0.14,1.0,1.0,1.0,61.98,4.759599870926098,Normal,0,65.079,Winter,2.95,59.03,0.0
2025-01-01,STORE_001,37906,GEBI BRAND MAHALAXMI GRASS BROOM,Grocery,REGION_001,28.0,2.29,16.0,18.0,16.0,100.17,4.761904761904758,Normal,0,105.1785,Winter,76.32,95.4,0.0
2025-01-01,STORE_001,38152,TOMMY HILFIGER TG SIGMA 65 CM 4,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,3992.92,4.761928613646151,Normal,0,4192.566,Winter,190.14,3802.78,0.0
2025-01-01,STORE_001,4000,HIMALAYA GUM CARE TOOTHPASTE  200,Grocery,REGION_001,0.0,0.86,6.0,7.0,6.0,71.24,4.758562605277935,Normal,0,74.80199999999999,Winter,20.34,67.85,0.0
2025-01-01,STORE_001,4003,COLGATE MAX FRESH RED TOOTH PASTE,Grocery,REGION_001,0.0,1.0,7.0,8.0,7.0,73.55,4.758667573079538,Normal,0,77.2275,Winter,24.5,70.05,0.0
2025-01-01,STORE_001,4005,DABOOR RED,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,43.22,4.7663118926423005,Normal,0,45.381,Winter,2.06,41.16,0.0
2025-01-01,STORE_001,4009,T/PASTE COLGATE TOTAL 120 GMS,Grocery,REGION_001,0.0,0.29,2.0,2.0,2.0,86.52,4.761904761904751,Normal,0,90.846,Winter,8.24,82.4,0.0
2025-01-01,STORE_001,4010,PATANJALI DANT KRANTI 100GM,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,38.3,4.751958224543082,Normal,0,40.215,Winter,1.82,36.48,0.0
2025-01-01,STORE_001,4017,T/PASTE COLGATE HERBAL 100gm,Grocery,REGION_001,0.0,0.43,3.0,3.0,3.0,49.97,4.762857714628768,Normal,0,52.4685,Winter,7.14,47.59,0.0
2025-01-01,STORE_001,4024,T/PASTE COLGATE 200 GMS.,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,82.82,4.75730499879256,Normal,0,86.961,Winter,3.94,78.88,0.0
2025-01-01,STORE_001,4026,NEEM ACTIVE THOOTHPAST 200GM,Grocery,REGION_001,0.0,5.29,37.0,41.0,37.0,78.87,4.767338658552054,Normal,0,82.8135,Winter,139.12,75.11,0.0
2025-01-01,STORE_001,4034,COLGATE T/PASTE ACTIVE SALT 200GMS,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,87.55,4.762992575671047,Normal,0,91.9275,Winter,4.17,83.38,0.0
2025-01-01,STORE_001,4100,T/PASTE EMOFORM 100G,Grocery,REGION_001,1.0,8.14,57.0,63.0,57.0,86.44,4.7663118926423005,Normal,0,90.762,Winter,234.84,82.32,0.0
2025-01-01,STORE_001,4102,COLGATE CHARCOAL CLEAN TOOTHPASTE,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,110.39,4.764924359090502,Normal,0,115.9095,Winter,5.26,105.13,0.0
2025-01-01,STORE_001,41376,BRA EVITA JULIA 32,Grocery,REGION_001,27.0,0.14,1.0,1.0,1.0,85.45,4.76301930953775,Normal,0,89.72250000000001,Winter,4.07,81.38,0.0
2025-01-01,STORE_001,41382,BRA LOVE BRASICS 85 CMS,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,162.4,4.759852216748779,Normal,0,170.52,Winter,7.73,154.67,0.0
2025-01-01,STORE_001,41397,SAGAR SOFT FEEL BRA 32',Grocery,REGION_001,20.0,0.14,1.0,1.0,1.0,126.54,4.765291607396871,Normal,0,132.86700000000002,Winter,6.03,120.51,0.0
2025-01-01,STORE_001,41399,SAGAR SOFT TOUCH BRA 36'',Grocery,REGION_001,19.0,0.14,1.0,1.0,1.0,126.53,4.765668220975264,Normal,0,132.8565,Winter,6.03,120.5,0.0
2025-01-01,STORE_001,43121,FOOT MAT Sagar 15x24SOFT TOUCH,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,225.5,4.7627494456762784,Normal,0,236.775,Winter,10.74,214.76,0.0
2025-01-01,STORE_001,45065,MONTE CARLO 71003 LO THRML LOWER,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,538.87,4.761816393564304,Normal,0,565.8135,Winter,25.66,513.21,0.0
2025-01-01,STORE_001,45066,MONTE CARLO 71003VE THR UPER,Grocery,REGION_001,0.0,0.57,4.0,4.0,4.0,538.86,4.761904761904756,Normal,0,565.803,Winter,102.64,513.2,0.0
2025-01-01,STORE_001,45388,H/KERCHIEF AUDI MEHTAB,Grocery,REGION_001,17.0,1.71,12.0,13.0,12.0,83.35,4.763047390521895,Normal,0,87.5175,Winter,47.64,79.38,0.0
2025-01-01,STORE_001,4980,PANTENE PRO-V SILKY SMOOTH CARE,Grocery,REGION_001,6.0,3.71,26.0,29.0,26.0,95.78,4.760910419711842,Normal,0,100.569,Winter,118.56,91.22,0.0
2025-01-01,STORE_001,4983,CLEAR ANTI DANDRUFF NOURISHING,Grocery,REGION_001,15.0,1.43,10.0,11.0,10.0,83.58,4.761904761904766,Normal,0,87.759,Winter,39.8,79.6,0.0
2025-01-01,STORE_001,4990,PANTENE PRO-V SHAMPOO SILKY SMOOTH,Grocery,REGION_001,16.0,7.29,51.0,56.0,51.0,167.28,4.764466762314681,Normal,0,175.644,Winter,406.47,159.31,0.0
2025-01-01,STORE_001,4998,DOVE HAIR THERAPHY INTENSE SHAMPO,Grocery,REGION_001,161.0,11.86,83.0,91.0,83.0,410.55,4.7619047619047645,Normal,0,431.0775,Winter,1622.65,391.0,0.0
2025-01-01,STORE_001,5001,NEW TRESEMME KERATIN SMOOTH,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,187.76,4.761397528760118,Normal,0,197.148,Winter,8.94,178.82,0.0
2025-01-01,STORE_001,5009,SPOT ZERO SCRUB,Grocery,REGION_001,17.0,0.14,1.0,1.0,1.0,17.28,4.745370370370372,Normal,0,18.144,Winter,0.82,16.46,0.0
2025-01-01,STORE_001,5010,SPOTZERO HEAVY DUTY SCRUB,Grocery,REGION_001,0.0,6.86,48.0,53.0,48.0,20.37,4.761904761904773,Normal,0,21.3885,Winter,46.56,19.4,0.0
2025-01-01,STORE_001,5021,EXO SRUBER SPOUNGE,Grocery,REGION_001,159.0,5.86,41.0,45.0,41.0,7.39,4.736129905277398,Normal,0,7.7595,Winter,14.35,7.04,0.0
2025-01-01,STORE_001,5022,EXO STEEL SCRUBBER,Grocery,REGION_001,331.0,4.14,29.0,32.0,29.0,10.29,4.761904761904747,Normal,0,10.8045,Winter,14.21,9.8,0.0
2025-01-01,STORE_001,5026,WONDER CE\LEAN S/S SCRUBBER,Grocery,REGION_001,0.0,8.29,58.0,64.0,58.0,49.6,4.758064516129031,Normal,0,52.080000000000005,Winter,136.88,47.24,0.0
2025-01-01,STORE_001,5051,PRIL LIQ 225 ML,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,36.73,4.76449768581541,Normal,0,38.5665,Winter,1.75,34.98,0.0
2025-01-01,STORE_001,5059,POLOQUEEN SHUD DISHWASH NBAR 500GM,Grocery,REGION_001,0.0,0.57,4.0,4.0,4.0,45.39,4.758757435558501,Normal,0,47.6595,Winter,8.64,43.23,0.0
2025-01-01,STORE_001,5070,ACTION DISH WASH LIQUID LEMON 1 LT,Grocery,REGION_001,0.0,2.0,14.0,15.0,14.0,81.81,4.767143381004773,Normal,0,85.90050000000001,Winter,54.6,77.91,0.0
2025-01-01,STORE_001,5071,KID-G SUPERSHINE DISHWASH 500 ML,Grocery,REGION_001,0.0,0.29,2.0,2.0,2.0,76.07,4.7587748126725264,Normal,0,79.87349999999999,Winter,7.24,72.45,0.0
2025-01-01,STORE_001,5101,LOREAL TOTAL REPAIR SHAMPOO,Grocery,REGION_001,3.0,0.14,1.0,1.0,1.0,121.2,4.760726072607257,Normal,0,127.26,Winter,5.77,115.43,0.0
2025-01-01,STORE_001,5102,LOREAL TOTAL CONDITIONER 175 ML,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,132.23,4.764425622022221,Normal,0,138.8415,Winter,6.3,125.93,0.0
2025-01-01,STORE_001,5105,NATURAL CONDISHNAR SHAMPO,Grocery,REGION_001,29.0,1.29,9.0,10.0,9.0,126.46,4.7603985449944615,Normal,0,132.783,Winter,54.18,120.44,0.0
2025-01-01,STORE_001,5110,DOVE SHAMPOO 340 ML,Grocery,REGION_001,0.0,0.57,4.0,4.0,4.0,118.15,4.765129073212027,Normal,0,124.0575,Winter,22.52,112.52,0.0
2025-01-01,STORE_001,5114,SEMOP SHAMPOO 300ML,Grocery,REGION_001,46.0,0.43,3.0,3.0,3.0,116.22,4.758217174324558,Normal,0,122.031,Winter,16.59,110.69,0.0
2025-01-01,STORE_001,5115,ANTI HAIR FALL SHAMPOO 400ML,Grocery,REGION_001,1.0,1.14,8.0,9.0,8.0,157.68,4.762810755961453,Normal,0,165.56400000000002,Winter,60.08,150.17,0.0
2025-01-01,STORE_001,5127,ENGAGE COLOGNE SPRAY WOMEN 150 ML,Grocery,REGION_001,6.0,0.29,2.0,2.0,2.0,172.27,4.759969814825574,Normal,0,180.88350000000003,Winter,16.4,164.07,0.0
2025-01-01,STORE_001,5134,DEO PAM LUST RED 150 ML,Grocery,REGION_001,60.0,1.57,11.0,12.0,11.0,139.73,4.759178415515621,Normal,0,146.7165,Winter,73.15,133.08,0.0
2025-01-01,STORE_001,5199,HIMALAYA GENTLE BABY SHAMPOO,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,87.29,4.765723450567087,Normal,0,91.6545,Winter,4.16,83.13,0.0
2025-01-01,STORE_001,5307,KESH KING ALOVERA H/SHAMPOO100ML,Grocery,REGION_001,56.0,0.57,4.0,4.0,4.0,46.41,4.7619047619047485,Normal,0,48.7305,Winter,8.84,44.2,0.0
2025-01-01,STORE_001,5310,DOVE NUTRITIVE SOLUTIONS DAILY,Grocery,REGION_001,0.0,0.71,5.0,6.0,5.0,236.29,4.761098649964027,Normal,0,248.1045,Winter,56.25,225.04,0.0
2025-01-01,STORE_001,6009,TOTAL CARE BABY PANTS SMALL (S) 9S,Grocery,REGION_001,0.0,4.14,29.0,32.0,29.0,81.04,4.763079960513326,Normal,0,85.09200000000001,Winter,111.94,77.18,0.0
2025-01-01,STORE_001,6052,GARNIER BLACK NATURALS SHADE 4,Grocery,REGION_001,2.0,0.14,1.0,1.0,1.0,25.95,4.77842003853564,Normal,0,27.2475,Winter,1.24,24.71,0.0
2025-01-01,STORE_001,6054,INDICA EASY SHAMPOO  COLOR BLK,Grocery,REGION_001,23.0,10.86,76.0,84.0,76.0,29.0,4.758620689655169,Normal,0,30.450000000000003,Winter,104.88,27.62,0.0
2025-01-01,STORE_001,6055,INDICA EASY SHAMPOO HAIR COLOR 10,Grocery,REGION_001,37.0,1.0,7.0,8.0,7.0,19.57,4.752171691364332,Normal,0,20.5485,Winter,6.51,18.64,0.0
2025-01-01,STORE_001,61279,OMAX WOMEN WATCH BL 52526,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,1069.67,1.9604176989164908,Normal,0,1123.1535,Winter,20.97,1048.7,0.0
2025-01-01,STORE_001,61281,OMAX SS 351 SPORTY GENTS BLACK,Grocery,REGION_001,0.0,0.14,1.0,1.0,1.0,1427.44,1.960852995572494,Normal,0,1498.812,Winter,27.99,1399.45,0.0
2025-01-01,STORE_001,6176,PARACHUTE ADV JASMINE COCONUT HAIR,Grocery,REGION_001,28.0,1.57,11.0,12.0,11.0,142.86,4.75990480190397,Normal,0,150.003,Winter,74.8,136.06,0.0
2025-01-01,STORE_001,6179,PARACHUTE ADV AYURVEDIC COCONUT,Grocery,REGION_001,6.0,0.86,6.0,7.0,6.0,131.19,4.764082628249104,Normal,0,137.7495,Winter,37.5,124.94,0.0
2025-01-01,STORE_001,6251,HIMALAYA  FOOT CARE CREAM,Grocery,REGION_001,6.0,0.71,5.0,6.0,5.0,80.68,4.759543877045121,Normal,0,84.71400000000001,Winter,19.2,76.84,0.0
