date,store_id,item_name,category,region,inventory_level,units_sold,units_sold_7d,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality
2025-12-01,MY_STORE,0,Grocery,MY_REGION,3.0,5.86,41.0,45.0,41.0,28.37,4.7585477617201315,Normal,0,29.788500000000003,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,79.0,9.29,65.0,72.0,65.0,47.3,4.7568710359408035,Normal,0,49.665,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,2.0,11.0,77.0,85.0,77.0,47.3,4.7568710359408035,Normal,0,49.665,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,47.3,4.7568710359408035,Normal,0,49.665,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,25.71,180.0,198.0,180.0,38.72,4.75206611570247,Normal,0,40.656,Winter
2025-06-01,MY_STORE,0,Grocery,MY_REGION,184.0,25.14,176.0,194.0,176.0,38.72,4.75206611570247,Normal,0,40.656,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,4.0,25.71,180.0,198.0,180.0,38.72,4.75206611570247,Normal,0,40.656,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,117.0,9.57,67.0,74.0,67.0,38.72,4.75206611570247,Normal,0,40.656,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,36.0,1.0,7.0,8.0,7.0,116.77,4.761496959835576,Normal,0,122.6085,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,34.0,0.29,2.0,2.0,2.0,116.77,4.761496959835576,Normal,0,122.6085,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,26.0,0.71,5.0,6.0,5.0,116.77,4.761496959835576,Normal,0,122.6085,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,24.0,0.29,2.0,2.0,2.0,116.77,4.761496959835576,Normal,0,122.6085,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,19.0,0.71,5.0,6.0,5.0,116.77,4.761496959835576,Normal,0,122.6085,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,14.0,0.71,5.0,6.0,5.0,116.77,4.761496959835576,Normal,0,122.6085,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,12.0,0.29,2.0,2.0,2.0,116.77,4.761496959835576,Normal,0,122.6085,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.57,4.0,4.0,4.0,127.56,4.758544998432116,Normal,0,133.93800000000002,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.29,2.0,2.0,2.0,127.56,4.758544998432116,Normal,0,133.93800000000002,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.43,3.0,3.0,3.0,127.56,4.758544998432116,Normal,0,133.93800000000002,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,103.0,8.14,57.0,63.0,57.0,46.48,4.754733218588627,Normal,0,48.804,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,160.0,3.29,23.0,25.0,23.0,46.48,4.754733218588627,Normal,0,48.804,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,163.0,3.0,21.0,23.0,21.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,105.0,8.29,58.0,64.0,58.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,79.0,3.71,26.0,29.0,26.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,44.0,5.0,35.0,38.0,35.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,1.0,6.14,43.0,47.0,43.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,45.03,4.752387297357318,Normal,0,47.2815,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,17.0,4.57,32.0,35.0,32.0,137.8,4.760522496371554,Normal,0,144.69000000000003,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,17.0,3.71,26.0,29.0,26.0,137.8,4.760522496371554,Normal,0,144.69000000000003,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.43,17.0,19.0,17.0,137.8,4.760522496371554,Normal,0,144.69000000000003,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.57,18.0,20.0,18.0,137.8,4.760522496371554,Normal,0,144.69000000000003,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,137.8,4.760522496371554,Normal,0,144.69000000000003,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,44.0,5.14,36.0,40.0,36.0,81.25,4.7630769230769285,Normal,0,85.3125,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,28.0,2.29,16.0,18.0,16.0,81.25,4.7630769230769285,Normal,0,85.3125,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,4.0,28.0,31.0,28.0,81.25,4.7630769230769285,Normal,0,85.3125,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,36.0,6.71,47.0,52.0,47.0,38.84,4.763130792996914,Normal,0,40.782000000000004,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,6.0,4.29,30.0,33.0,30.0,38.84,4.763130792996914,Normal,0,40.782000000000004,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.14,1.0,1.0,1.0,38.84,4.763130792996914,Normal,0,40.782000000000004,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,90.0,3.71,26.0,29.0,26.0,42.385000000000005,4.754040344461485,Normal,0,44.504250000000006,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,54.0,17.71,124.0,136.0,124.0,42.050000000000004,4.756242568370986,Normal,0,44.1525,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,88.0,7.86,55.0,61.0,55.0,42.050000000000004,4.756242568370986,Normal,0,44.1525,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,21.0,9.86,69.0,76.0,69.0,42.385000000000005,4.754040344461485,Normal,0,44.504250000000006,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.0,21.0,23.0,21.0,45.63,4.755643217181682,Normal,0,47.911500000000004,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,15.0,14.57,102.0,112.0,102.0,45.32,4.766107678729046,Normal,0,47.586000000000006,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.86,6.0,7.0,6.0,45.32,4.766107678729046,Normal,0,47.586000000000006,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,80.0,11.43,80.0,88.0,80.0,41.51,4.769934955432419,Normal,0,43.5855,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,0.0,11.43,80.0,88.0,80.0,41.51,4.769934955432419,Normal,0,43.5855,Summer
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,3.43,24.0,26.0,24.0,151.64,4.7612767079926135,Normal,0,159.22199999999998,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,151.64,4.7612767079926135,Normal,0,159.22199999999998,Spring
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.57,25.0,28.0,25.0,151.64,4.7612767079926135,Normal,0,159.22199999999998,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,24.0,0.14,1.0,1.0,1.0,151.64,4.7612767079926135,Normal,0,159.22199999999998,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,41.0,9.86,69.0,76.0,69.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,85.0,5.14,36.0,40.0,36.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,86.0,11.29,79.0,87.0,79.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,4.0,11.71,82.0,90.0,82.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.14,1.0,1.0,1.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.14,1.0,1.0,1.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,38.99,4.7704539625545,Normal,0,40.9395,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,74.0,12.29,86.0,95.0,86.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,10.57,74.0,81.0,74.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,6.0,7.29,51.0,56.0,51.0,41.16,4.761904761904747,Normal,0,43.217999999999996,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.86,6.0,7.0,6.0,41.16,4.761904761904747,Normal,0,43.217999999999996,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,30.0,1.14,8.0,9.0,8.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,24.0,0.86,6.0,7.0,6.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,15.0,0.57,4.0,4.0,4.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,8.0,1.0,7.0,8.0,7.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.14,8.0,9.0,8.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,76.0,6.29,44.0,48.0,44.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,73.0,7.43,52.0,57.0,52.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,12.0,8.71,61.0,67.0,61.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,9.0,0.43,3.0,3.0,3.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,8.0,0.14,1.0,1.0,1.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.14,8.0,9.0,8.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,14.0,9.14,64.0,70.0,64.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,3.0,1.57,11.0,12.0,11.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,4.0,10.86,76.0,84.0,76.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-07-01,MY_STORE,0,Grocery,MY_REGION,4.0,11.43,80.0,88.0,80.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,82.0,2.57,18.0,20.0,18.0,44.57,4.756562710343275,Normal,0,46.798500000000004,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,34.0,6.86,48.0,53.0,48.0,44.57,4.756562710343275,Normal,0,46.798500000000004,Winter
2025-05-01,MY_STORE,0,Grocery,MY_REGION,46.0,7.86,55.0,61.0,55.0,44.58,4.755495737999097,Normal,0,46.809,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,6.43,45.0,50.0,45.0,44.58,4.755495737999097,Normal,0,46.809,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,44.58,4.755495737999097,Normal,0,46.809,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,167.04,4.759339080459764,Normal,0,175.392,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.14,8.0,9.0,8.0,167.04,4.759339080459764,Normal,0,175.392,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,11.0,0.14,1.0,1.0,1.0,167.46,4.759345515346947,Normal,0,175.83300000000003,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,1.43,10.0,11.0,10.0,167.46,4.759345515346947,Normal,0,175.83300000000003,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,167.46,4.759345515346947,Normal,0,175.83300000000003,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,10.0,2.0,14.0,15.0,14.0,165.59,4.764780481913168,Normal,0,173.86950000000002,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.71,5.0,6.0,5.0,165.59,4.764780481913168,Normal,0,173.86950000000002,Winter
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.71,12.0,13.0,12.0,165.59,4.764780481913168,Normal,0,173.86950000000002,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,80.0,0.86,6.0,7.0,6.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,176.0,6.57,46.0,51.0,46.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,142.0,4.86,34.0,37.0,34.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,97.0,6.43,45.0,50.0,45.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,6.0,13.0,91.0,100.0,91.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,5.0,0.14,1.0,1.0,1.0,38.99,4.7704539625545,Normal,0,40.9395,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.71,5.0,6.0,5.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,82.0,1.57,11.0,12.0,11.0,41.51,4.769934955432419,Normal,0,43.5855,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,159.0,0.43,3.0,3.0,3.0,41.51,4.769934955432419,Normal,0,43.5855,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,115.0,9.71,68.0,75.0,68.0,41.51,4.769934955432419,Normal,0,43.5855,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,70.0,6.43,45.0,50.0,45.0,41.51,4.769934955432419,Normal,0,43.5855,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,5.0,9.29,65.0,72.0,65.0,41.51,4.769934955432419,Normal,0,43.5855,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.71,5.0,6.0,5.0,41.51,4.769934955432419,Normal,0,43.5855,Summer
2025-02-01,MY_STORE,0,Grocery,MY_REGION,23.0,0.14,1.0,1.0,1.0,83.52,4.765325670498073,Normal,0,87.696,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.43,38.0,42.0,38.0,83.52,4.765325670498073,Normal,0,87.696,Spring
2025-01-01,MY_STORE,0,Grocery,MY_REGION,80.0,0.14,1.0,1.0,1.0,41.51,4.769934955432419,Normal,0,43.5855,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,119.0,5.86,41.0,45.0,41.0,41.51,4.769934955432419,Normal,0,43.5855,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,5.0,17.0,119.0,131.0,119.0,41.51,4.769934955432419,Normal,0,43.5855,Spring
2025-10-01,MY_STORE,0,Grocery,MY_REGION,3.0,0.29,2.0,2.0,2.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.43,3.0,3.0,3.0,40.2,4.751243781094536,Normal,0,42.21000000000001,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,81.0,0.29,2.0,2.0,2.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,159.0,0.29,2.0,2.0,2.0,38.99,4.7704539625545,Normal,0,40.9395,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,91.0,11.57,81.0,89.0,81.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,55.0,5.14,36.0,40.0,36.0,38.99,4.7704539625545,Normal,0,40.9395,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,7.0,6.86,48.0,53.0,48.0,38.99,4.7704539625545,Normal,0,40.9395,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.0,7.0,8.0,7.0,37.77,4.765687053216849,Normal,0,39.658500000000004,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,6.0,0.86,6.0,7.0,6.0,169.27,4.761623441838484,Normal,0,177.73350000000002,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,2.0,0.57,4.0,4.0,4.0,169.27,4.761623441838484,Normal,0,177.73350000000002,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,1.0,0.14,1.0,1.0,1.0,169.27,4.761623441838484,Normal,0,177.73350000000002,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,216.0,1.14,8.0,9.0,8.0,45.29,4.769264738352829,Normal,0,47.554500000000004,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,205.0,17.0,119.0,131.0,119.0,45.26,4.772425983208124,Normal,0,47.523,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,98.0,15.29,107.0,118.0,107.0,45.26,4.772425983208124,Normal,0,47.523,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,82.0,2.29,16.0,18.0,16.0,45.26,4.772425983208124,Normal,0,47.523,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,20.0,8.86,62.0,68.0,62.0,45.26,4.772425983208124,Normal,0,47.523,Summer
2025-08-01,MY_STORE,0,Grocery,MY_REGION,31.0,8.71,61.0,67.0,61.0,45.26,4.772425983208124,Normal,0,47.523,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,18.0,1.86,13.0,14.0,13.0,44.565,4.7683159430046,Normal,0,46.79325,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,72.0,2.57,18.0,20.0,18.0,43.87,4.7640756781399505,Normal,0,46.0635,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,10.29,72.0,79.0,72.0,43.87,4.7640756781399505,Normal,0,46.0635,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,145.0,4.71,33.0,36.0,33.0,39.24,4.765545361875648,Normal,0,41.202000000000005,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,120.0,3.57,25.0,28.0,25.0,39.24,4.765545361875648,Normal,0,41.202000000000005,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,50.0,8.57,60.0,66.0,60.0,39.24,4.765545361875648,Normal,0,41.202000000000005,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,49.0,0.14,1.0,1.0,1.0,39.24,4.765545361875648,Normal,0,41.202000000000005,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,80.0,7.0,49.0,54.0,49.0,38.63,4.763137457934256,Normal,0,40.5615,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,47.0,4.71,33.0,36.0,33.0,38.02,4.760652288269338,Normal,0,39.92100000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,46.0,0.14,1.0,1.0,1.0,38.02,4.760652288269338,Normal,0,39.92100000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,6.57,46.0,51.0,46.0,38.02,4.760652288269338,Normal,0,39.92100000000001,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,18.0,4.57,32.0,35.0,32.0,76.22,4.762529519811067,Normal,0,80.031,Winter
2024-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,4.29,30.0,33.0,30.0,31.97,4.754457303722239,Normal,0,33.5685,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,38.0,6.0,42.0,46.0,42.0,39.43,4.767943190464121,Normal,0,41.4015,Winter
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,11.43,80.0,88.0,80.0,38.2,4.7643979057591626,Normal,0,40.11000000000001,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,23.0,5.29,37.0,41.0,37.0,23.28,4.768041237113399,Normal,0,24.444000000000003,Winter
2025-11-01,MY_STORE,0,Grocery,MY_REGION,37.0,3.29,23.0,25.0,23.0,22.54,4.747116237799469,Normal,0,23.667,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.29,37.0,41.0,37.0,22.54,4.747116237799469,Normal,0,23.667,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,86.0,10.57,74.0,81.0,74.0,39.43,4.767943190464121,Normal,0,41.4015,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,7.0,11.29,79.0,87.0,79.0,39.43,4.767943190464121,Normal,0,41.4015,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,1.0,7.0,8.0,7.0,39.43,4.767943190464121,Normal,0,41.4015,Summer
2025-11-01,MY_STORE,0,Grocery,MY_REGION,76.0,0.57,4.0,4.0,4.0,39.19,4.7716254146465875,Normal,0,41.149499999999996,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,4.0,10.29,72.0,79.0,72.0,39.19,4.7716254146465875,Normal,0,41.149499999999996,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,21.0,8.43,59.0,65.0,59.0,37.83,4.7581284694686685,Normal,0,39.7215,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,61.0,2.71,19.0,21.0,19.0,40.82,4.75257226849583,Normal,0,42.861000000000004,Winter
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.29,2.0,2.0,2.0,40.82,4.75257226849583,Normal,0,42.861000000000004,Summer
2025-04-01,MY_STORE,0,Grocery,MY_REGION,1.0,2.57,18.0,20.0,18.0,116.24,4.766001376462485,Normal,0,122.052,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,116.24,4.766001376462485,Normal,0,122.052,Spring
2025-10-01,MY_STORE,0,Grocery,MY_REGION,20.0,0.57,4.0,4.0,4.0,110.54,4.758458476569572,Normal,0,116.06700000000001,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,21.0,3.29,23.0,25.0,23.0,110.54,4.758458476569572,Normal,0,116.06700000000001,Fall
2025-12-01,MY_STORE,0,Grocery,MY_REGION,0.0,3.0,21.0,23.0,21.0,110.54,4.758458476569572,Normal,0,116.06700000000001,Winter
2025-01-01,MY_STORE,0,Grocery,MY_REGION,84.0,11.29,79.0,87.0,79.0,50.23,4.758112681664331,Normal,0,52.7415,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,301.0,3.29,23.0,25.0,23.0,50.23,4.758112681664331,Normal,0,52.7415,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,153.0,21.14,148.0,163.0,148.0,50.23,4.758112681664331,Normal,0,52.7415,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,61.0,13.14,92.0,101.0,92.0,50.23,4.758112681664331,Normal,0,52.7415,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,3.0,8.29,58.0,64.0,58.0,50.23,4.758112681664331,Normal,0,52.7415,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,37.0,6.57,46.0,51.0,46.0,48.66,4.767776407727072,Normal,0,51.092999999999996,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.29,37.0,41.0,37.0,48.66,4.767776407727072,Normal,0,51.092999999999996,Fall
2025-04-01,MY_STORE,0,Grocery,MY_REGION,86.0,0.86,6.0,7.0,6.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,46.0,5.71,40.0,44.0,40.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,5.0,5.86,41.0,45.0,41.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,4.0,0.14,1.0,1.0,1.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-10-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,45.03,4.752387297357318,Normal,0,47.2815,Fall
2025-01-01,MY_STORE,0,Grocery,MY_REGION,161.0,0.14,1.0,1.0,1.0,46.48,4.754733218588627,Normal,0,48.804,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,184.0,5.86,41.0,45.0,41.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,97.0,12.43,87.0,96.0,87.0,46.48,4.754733218588627,Normal,0,48.804,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,36.0,8.71,61.0,67.0,61.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,0.0,5.14,36.0,40.0,36.0,46.48,4.754733218588627,Normal,0,48.804,Summer
2025-01-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.57,4.0,4.0,4.0,15.7,4.777070063694268,Normal,0,16.485,Winter
2025-02-01,MY_STORE,0,Grocery,MY_REGION,0.0,8.0,56.0,62.0,56.0,15.7,4.777070063694268,Normal,0,16.485,Winter
2025-04-01,MY_STORE,0,Grocery,MY_REGION,39.0,10.57,74.0,81.0,74.0,15.7,4.777070063694268,Normal,0,16.485,Spring
2025-05-01,MY_STORE,0,Grocery,MY_REGION,89.0,8.86,62.0,68.0,62.0,15.559999999999999,4.755784061696648,Normal,0,16.338,Spring
2025-06-01,MY_STORE,0,Grocery,MY_REGION,1.0,12.57,88.0,97.0,88.0,15.42,4.734111543450068,Normal,0,16.191,Summer
2025-07-01,MY_STORE,0,Grocery,MY_REGION,1.0,8.0,56.0,62.0,56.0,15.7,4.777070063694268,Normal,0,16.485,Summer
2025-09-01,MY_STORE,0,Grocery,MY_REGION,0.0,0.14,1.0,1.0,1.0,15.2,4.73684210526315,Normal,0,15.959999999999999,Fall
2025-10-01,MY_STORE,0,Grocery,MY_REGION,168.0,8.0,56.0,62.0,56.0,15.2,4.73684210526315,Normal,0,15.959999999999999,Fall
2025-11-01,MY_STORE,0,Grocery,MY_REGION,71.0,29.86,209.0,230.0,209.0,15.2,4.73684210526315,Normal,0,15.959999999999999,Fall
